episode,step,path,chosen_path,state,active_keys,pool_keys,promoted_key,demoted_keys,chosen_GA,chosen_GD,xi_total,xi_1,xi_2,xi_3,EA_payoff_mean,EA_payoff_max,ED_payoff_mean,ED_payoff_max,AC_total,AC_T,AC_H,AC_K,AC_R,AC_D,DC_total,DC_ASSC,DC_NC,DC_AIC,llm_latency_s,s_P1,s_P2,g_P1,g_P2,BRpath_P1,BRpath_P2,piPath_P1,piPath_P2,pP1_GA1,pP1_GA2,pP1_GA3,pP2_GA1,pP2_GA2,pP2_GA3,BR_GA1,BR_GA2,BR_GA3,piA_GA1,piA_GA2,piA_GA3,p_GA1,p_GA2,p_GA3,q_GD1,q_GD2,q_GD3,q_GD4,q_GD5,q_GD6,q_GD7,q_GD8,qbar_GD1,qbar_GD2,qbar_GD3,qbar_GD4,qbar_GD5,qbar_GD6,qbar_GD7,qbar_GD8,best_def_key,episode_summary_latency_s
13,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA3,GD3,7.738666666666666,1.4666666666666668,2.36,3.9119999999999995,-11.78672200391329,-7.946314427288069,-9.871614438595081,-9.540935283148642,14.900000000000002,6,2,3,3,4,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,2.1680169105529785,0.473525467023771,0.526474532976229,-13.606926473893596,-11.01202234211761,0.29630242503163945,0.7036975749683606,0.43808085862534474,0.5619191413746554,0.553699292619554,0.16526433437474472,0.2810363730057013,0.5540285752150345,0.1651383885700502,0.2808330362149154,0.7076832137681167,0.06046299055986936,0.23185379567201403,0.5998944689641228,0.1338239312302821,0.26628159980559507,0.5538726515202268,0.16519802711603787,0.2809293213637354,0.33966839114690106,0.378846957844577,0.281484651008522,0.0,0.0,0.0,0.0,0.0,0.33966839114690106,0.378846957844577,0.281484651008522,0.0,0.0,0.0,0.0,0.0,GD2,12.086975574493408
14,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD2,0.08,0.08,0.0,0.0,-16.309364180081072,-12.65993427643614,-5.811750405974454,-5.1149990388042035,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,3.397401809692383,0.468417766368071,0.531582233631929,-14.5499448200198,-15.14120657311201,0.5491129395158612,0.45088706048413885,0.48455680099762904,0.515443199002371,0.5686848659424496,0.15616535706191614,0.27514977699563425,0.569073419833158,0.1560214041501889,0.2749051760166533,0.7188041513966162,0.06296249076763577,0.21823335783574804,0.6137206515786996,0.12820449717363203,0.2580748512476684,0.5688914142875587,0.15608883425156236,0.275019751460879,0.33966839114690106,0.378846957844577,0.281484651008522,0.0,0.0,0.0,0.0,0.0,0.3397512933601758,0.36663521838343277,0.2936134882563915,0.0,0.0,0.0,0.0,0.0,GD2,
14,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD3,0.0,0.0,0.0,0.0,-16.00737433116078,-12.367748578843004,-5.470836913849508,-4.757198781702559,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,6.887288331985474,0.468417766368071,0.531582233631929,-14.5499448200198,-15.14120657311201,0.5491129395158612,0.45088706048413885,0.48455680099762904,0.515443199002371,0.5686848659424496,0.15616535706191614,0.27514977699563425,0.569073419833158,0.1560214041501889,0.2749051760166533,0.7185087452829355,0.06283977856733297,0.21865147614973146,0.6136320297445954,0.1281676835135412,0.2582002867418634,0.5688914142875587,0.15608883425156236,0.275019751460879,0.3403612148258011,0.3806367188069433,0.2790020663672556,0.0,0.0,0.0,0.0,0.0,0.3403612148258011,0.3806367188069433,0.2790020663672556,0.0,0.0,0.0,0.0,0.0,GD2,8.593389511108398
15,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD3,0.0,0.0,0.0,0.0,-16.341662051127177,-12.700063753040803,-5.780310271578233,-5.073974271408662,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.1800885200500488,0.46981990198054224,0.5301800980194578,-14.514177023753547,-15.133353817271368,0.5514156794809302,0.4485843205190699,0.48613905748061986,0.5138609425193802,0.5833636326198155,0.14781066214299401,0.2688257052371905,0.5837543308529644,0.14767069772114094,0.26857497142589476,0.7189131750240207,0.06298216966433122,0.2181046553116481,0.6240284953410771,0.12236211439939518,0.2536093902595278,0.5835707730473625,0.1477364557920967,0.2686927711605409,0.3403612148258011,0.3806367188069433,0.2790020663672556,0.0,0.0,0.0,0.0,0.0,0.34027091111935087,0.3679775391052075,0.2917515497754417,0.0,0.0,0.0,0.0,0.0,GD2,
15,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",GD5,[],GA3,GD2,1.0346666666666666,0.5466666666666665,0.29600000000000004,0.19199999999999998,-15.357493805268511,-11.682136804825182,-6.148530951636909,-5.505105078011155,14.900000000000002,6,2,3,3,4,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.0112757682800293,0.46981990198054224,0.5301800980194578,-14.514177023753547,-15.133353817271368,0.5514156794809302,0.4485843205190699,0.48613905748061986,0.5138609425193802,0.5833636326198155,0.14781066214299401,0.2688257052371905,0.5837543308529644,0.14767069772114094,0.26857497142589476,0.7168778182289202,0.06247132543695383,0.22065085633412604,0.623417888302547,0.12220886113118197,0.2543732505662712,0.5835707730473625,0.1477364557920967,0.2686927711605409,0.341031304598835,0.3821673971930048,0.27680129820816024,0.0,0.0,0.0,0.0,0.0,0.34077347844912625,0.3691255478947536,0.2901009736561202,0.0,0.0,0.0,0.0,0.0,GD2,7.430693864822388
16,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD4"", ""GD6"", ""GD7"", ""GD8""]",,[],GA1,GD3,3.5813333333333333,0.9333333333333333,1.16,1.4879999999999998,-15.297724889029555,-11.62218601143955,-7.1136783438823725,-6.162972103438756,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.1824123859405518,0.4712712925686793,0.5287287074313207,-12.343442856472244,-11.738616620179188,0.44976784353844695,0.550232156461553,0.46697060276263286,0.5330293972373672,0.5974660451522292,0.1400611369964133,0.2624728178513575,0.597856617905147,0.13992580184008557,0.2622175802547674,0.7153652438980324,0.06234917281324,0.22228558328872766,0.6328358047759702,0.1167475477414613,0.2504166474825686,0.5976725521790374,0.13998958141413811,0.26233786640682455,0.3382927225718302,0.3796782605126124,0.2721280268165476,0.0,0.009900990099009901,0.0,0.0,0.0,0.3382927225718302,0.3796782605126124,0.2721280268165476,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,
16,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD4"", ""GD6"", ""GD7"", ""GD8""]",,"[""GD5""]",GA1,GD3,2.1226666666666665,0.8666666666666666,0.6799999999999999,0.5759999999999998,-14.82963358862321,-11.154977529691479,-7.025368680220237,-6.0745982472516,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,0.8107931613922119,0.4712712925686793,0.5287287074313207,-12.343442856472244,-11.738616620179188,0.44976784353844695,0.550232156461553,0.46697060276263286,0.5330293972373672,0.5974660451522292,0.1400611369964133,0.2624728178513575,0.597856617905147,0.13992580184008557,0.2622175802547674,0.7155487833116037,0.06217435984662089,0.2222768568417756,0.6328908666000416,0.11669510385147557,0.25041402954848296,0.5976725521790374,0.13998958141413811,0.26233786640682455,0.3382927225718302,0.3796782605126124,0.2721280268165476,0.0,0.0099009900990099,0.0,0.0,0.0,0.3382927225718302,0.3796782605126124,0.2721280268165476,0.0,0.0099009900990099,0.0,0.0,0.0,GD2,11.672176837921143
17,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA2,GD3,1.0453333333333332,0.5333333333333333,0.31999999999999995,0.19199999999999998,-15.247716390074673,-11.583002848992827,-6.073055422505059,-5.414258850954963,18.6,5,4,5,4,5,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.12174391746521,0.4702062667920886,0.5297937332079115,-13.661689761265478,-13.87120210773793,0.5174522694977761,0.482547730502224,0.47965546733322617,0.5203445326667739,0.6107129807963197,0.13280036687403007,0.25648665232965023,0.6111549762380273,0.1326515373298491,0.25619348643212364,0.7174902081917957,0.062456957799213904,0.2200528340089906,0.6430555458241578,0.11159316347065855,0.24535129070518372,0.6109471472114428,0.1327215179142068,0.25633133487435034,0.3416756497975485,0.3834750431177385,0.27484930708471306,0.0,0.0,0.0,0.0,0.0,0.34125673734816137,0.3701062823383039,0.2886369803135348,0.0,0.0,0.0,0.0,0.0,GD2,
17,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD1,1.1226666666666667,0.4666666666666667,0.38,0.27599999999999997,-14.916870066927515,-11.185150172151843,-6.203546536265462,-5.625508696118216,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.3604254722595215,0.4702062667920886,0.5297937332079115,-13.661689761265478,-13.87120210773793,0.5174522694977761,0.482547730502224,0.47965546733322617,0.5203445326667739,0.6107129807963197,0.13280036687403007,0.25648665232965023,0.6111549762380273,0.1326515373298491,0.25619348643212364,0.7181560183186041,0.06256059218622201,0.2192833894951738,0.6432552888622003,0.11162425378676097,0.24512045735103868,0.6109471472114428,0.1327215179142068,0.25633133487435034,0.34229216030995524,0.3845908062553454,0.27311703343469934,0.0,0.0,0.0,0.0,0.0,0.3417191202324665,0.3709431046915091,0.28733777507602454,0.0,0.0,0.0,0.0,0.0,GD2,5.802115440368652
18,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA3,GD2,2.84,0.7999999999999999,0.96,1.0799999999999998,-14.017787880954135,-10.397305654791463,-7.3863997038285465,-6.704788768935348,14.900000000000002,6,2,3,3,4,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,0.9793455600738525,0.4708145318528997,0.5291854681471004,-13.224892322304747,-10.634250832815141,0.29659877476269664,0.7034012252373034,0.435971380434859,0.5640286195651409,0.6235742940206377,0.1261395310861126,0.25028617489324967,0.6240295976952313,0.12599095161079288,0.24997945069397587,0.7151331581984288,0.06179128740368714,0.22307555439788407,0.6513606658461906,0.10673105234866115,0.2419082818051483,0.6238152341088267,0.12606090498690847,0.25012386090426497,0.3428794999020591,0.38554159238942376,0.27157890770851717,0.0,0.0,0.0,0.0,0.0,0.34215962492654434,0.37165619429206787,0.2861841807813879,0.0,0.0,0.0,0.0,0.0,GD2,
18,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD1,1.2246666666666663,0.5666666666666667,0.36999999999999994,0.2879999999999999,-14.847295507807141,-11.165469620519342,-6.280499368178714,-5.64829829137457,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.0728323459625244,0.4708145318528997,0.5291854681471004,-13.224892322304747,-10.634250832815141,0.29659877476269664,0.7034012252373034,0.435971380434859,0.5640286195651409,0.6235742940206377,0.1261395310861126,0.25028617489324967,0.6240295976952313,0.12599095161079288,0.24997945069397587,0.718073010941593,0.06253331184593233,0.21939367721247466,0.6522426216691397,0.10695365968133472,0.2408037186495255,0.6238152341088267,0.12606090498690847,0.25012386090426497,0.3434369453923185,0.3863506328127144,0.2702124217949672,0.0,0.0,0.0,0.0,0.0,0.3425777090442389,0.37226297460953583,0.2851593163462254,0.0,0.0,0.0,0.0,0.0,GD2,9.700591325759888
19,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA3,GD3,2.1493333333333333,0.7333333333333334,0.72,0.696,-15.738455438132458,-12.053176590173633,-6.366185942447661,-5.729537614683984,14.900000000000002,6,2,3,3,4,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.219151496887207,0.4657380003498849,0.5342619996501152,-14.48737527757093,-12.674849480158286,0.35338904072121874,0.6466109592787812,0.44326820842415166,0.5567317915758484,0.635696071221095,0.11993985811062922,0.24436407066827578,0.6361957372040856,0.11978130914491114,0.24402295365100332,0.7168479876942254,0.0626124425959514,0.22053956970982322,0.6600416461630341,0.10274163345622588,0.23721672038074,0.6359630237683247,0.11985515142316223,0.24418182480851314,0.343964267944431,0.3870379780748602,0.26899775398070885,0.0,0.0,0.0,0.0,0.0,0.3429732009583233,0.3727784835561452,0.28424831548553164,0.0,0.0,0.0,0.0,0.0,GD2,
19,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD3,0.8213333333333334,0.5333333333333333,0.24,0.047999999999999994,-15.570027724520466,-11.898485409070807,-5.927028599922118,-5.270089617737705,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.144439697265625,0.4657380003498849,0.5342619996501152,-14.48737527757093,-12.674849480158286,0.35338904072121874,0.6466109592787812,0.44326820842415166,0.5567317915758484,0.635696071221095,0.11993985811062922,0.24436407066827578,0.6361957372040856,0.11978130914491114,0.24402295365100332,0.7174152271881256,0.06259238323565398,0.21999238957622053,0.6602118180112042,0.10273561564813666,0.23705256634065922,0.6359630237683247,0.11985515142316223,0.24418182480851314,0.3444616332628496,0.38762092606560883,0.2679174406715416,0.0,0.0,0.0,0.0,0.0,0.3433462249471372,0.3732156945492066,0.28343808050365615,0.0,0.0,0.0,0.0,0.0,GD2,10.040632963180542
20,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD3,1.3119999999999998,0.6,0.4,0.31199999999999994,-15.139313575201252,-11.409591375649537,-6.190052140007882,-5.6060166396593285,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.0878374576568604,0.4622617866276096,0.5377382133723904,-14.050953219389399,-14.605483096413687,0.5460796971551131,0.45392030284488694,0.4790253687331103,0.5209746312668897,0.6474410382099337,0.11426450822406668,0.23829445356599954,0.6479500990339346,0.11410786225616663,0.23794203870989883,0.7172952606102607,0.06240113674102676,0.2203036026487126,0.6687536475068324,0.09859584460162465,0.23265050789154296,0.6477147796679299,0.11418027370115612,0.23810494663091403,0.34492951792397325,0.38811439310790924,0.2669560889681176,0.0,0.0,0.0,0.0,0.0,0.34369713844297994,0.37358579483093196,0.2827170667260882,0.0,0.0,0.0,0.0,0.0,GD2,
20,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD3,2.008,0.7999999999999999,0.6799999999999999,0.5279999999999999,-14.485629211506051,-10.651807222911042,-6.68884617787282,-6.243106727565428,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.3712081909179688,0.4622617866276096,0.5377382133723904,-14.050953219389399,-14.605483096413687,0.5460796971551131,0.45392030284488694,0.4790253687331103,0.5209746312668897,0.6474410382099337,0.11426450822406668,0.23829445356599954,0.6479500990339346,0.11410786225616663,0.23794203870989883,0.7176745947924233,0.0623999160300784,0.21992548917749824,0.6688674477614812,0.09859547838834015,0.23253707385017863,0.6477147796679299,0.11418027370115612,0.23810494663091403,0.34536863946342367,0.3885312355944972,0.26610012494207913,0.0,0.0,0.0,0.0,0.0,0.34402647959756777,0.3738984266958729,0.28207509370655937,0.0,0.0,0.0,0.0,0.0,GD2,10.699654340744019
21,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD3,3.0666666666666664,0.8666666666666666,0.9999999999999999,1.1999999999999997,-15.482045709464792,-11.777085791133551,-6.615242591156274,-6.007193972471026,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.0424411296844482,0.4636238289445367,0.5363761710554633,-14.452524950587279,-12.691092783931644,0.35729040854422,0.6427095914557801,0.44235714486447336,0.5576428551355267,0.6587255953402624,0.10905112559927418,0.23222327906046336,0.6592280219556417,0.10890139887976116,0.2318705791645971,0.715965849009903,0.06245560088652863,0.22157855010356833,0.6758976714411546,0.09507246818545051,0.22902986037339484,0.6589950850044559,0.10897081575475709,0.23203409924078694,0.34577989817441734,0.38888252871031465,0.26533757311526807,0.0,0.0,0.0,0.0,0.0,0.344334923630813,0.37416189653273596,0.281503179836451,0.0,0.0,0.0,0.0,0.0,GD2,
21,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",GD5,[],GA1,GD1,1.4766666666666666,0.6166666666666666,0.49999999999999994,0.36,-15.130896188783604,-11.433792984458726,-6.384977001686863,-5.7733923224799195,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.149003028869629,0.4636238289445367,0.5363761710554633,-14.452524950587279,-12.691092783931644,0.35729040854422,0.6427095914557801,0.44235714486447336,0.5576428551355267,0.6587255953402624,0.10905112559927418,0.23222327906046336,0.6592280219556417,0.10890139887976116,0.2318705791645971,0.716310558901843,0.06234439375927963,0.22134504733887742,0.6760010844087366,0.09503910604727582,0.2289598095439876,0.6589950850044559,0.10897081575475709,0.23203409924078694,0.3461643288610643,0.38917780792187606,0.26465786321705964,0.0,0.0,0.0,0.0,0.0,0.34462324664579824,0.37438335594140704,0.2809933974127947,0.0,0.0,0.0,0.0,0.0,GD2,4.87882924079895
22,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD4"", ""GD6"", ""GD7"", ""GD8""]",,[],GA3,GD1,1.972,0.75,0.6399999999999999,0.582,-14.563956573703544,-10.837333513616677,-7.138275797501578,-6.238817342383738,14.900000000000002,6,2,3,3,4,6.350208125210601,1.6,4.750208125210601,0.0,0.8471457958221436,0.46026643392042266,0.5397335660795775,-13.096592671624514,-13.159139701171542,0.5052120636647744,0.49478793633522555,0.469255559869293,0.5307444401307071,0.6694157897523467,0.10423310669600315,0.2263511035516502,0.6699230399638408,0.10408633519682325,0.22599062483933596,0.7162307449564401,0.062099252472318685,0.22167000257124123,0.6838153514616205,0.09149021037947189,0.22469443815890752,0.6696895697178911,0.10415388919135196,0.22615654109075708,0.34309213964320595,0.38556958234304267,0.26143728791474147,0.0,0.009900990099009901,0.0,0.0,0.0,0.34309213964320595,0.38556958234304267,0.26143728791474147,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,
22,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD4"", ""GD6"", ""GD7"", ""GD8""]",,"[""GD5""]",GA3,GD1,0.5486666666666667,0.3666666666666667,0.13999999999999999,0.041999999999999996,-15.353527371618947,-11.685036183617388,-6.023803712979068,-5.043722309633762,14.900000000000002,6,2,3,3,4,6.350208125210601,1.6,4.750208125210601,0.0,1.0819017887115479,0.46026643392042266,0.5397335660795775,-13.096592671624514,-13.159139701171542,0.5052120636647744,0.49478793633522555,0.469255559869293,0.5307444401307071,0.6694157897523467,0.10423310669600315,0.2263511035516502,0.6699230399638408,0.10408633519682325,0.22599062483933596,0.7186553776061584,0.062728174023165,0.21861644837067654,0.684542741256536,0.09167888684472578,0.22377837189873812,0.6696895697178911,0.10415388919135196,0.22615654109075708,0.34309213964320595,0.38556958234304267,0.26143728791474147,0.0,0.009900990099009901,0.0,0.0,0.0,0.34309213964320595,0.38556958234304267,0.26143728791474147,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,13.478090763092041
23,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA3,GD1,1.4166666666666665,0.5666666666666667,0.45999999999999996,0.38999999999999996,-14.949723583048211,-11.237914017039678,-6.392356769380681,-5.7958568504766514,14.900000000000002,6,2,3,3,4,6.350208125210601,1.6,4.750208125210601,0.0,0.9973645210266113,0.4606326629341971,0.5393673370658029,-14.409810772505601,-12.68658792866931,0.36022041407893185,0.6397795859210681,0.4405502131631441,0.559449786836856,0.6795597601299825,0.09979162197767513,0.22064861789234247,0.6800770482844113,0.09964601444401139,0.22027693727157738,0.716932803530951,0.062298220915510794,0.22076897555353814,0.6911337748583732,0.0884416763854612,0.2204245487561656,0.6798387684643323,0.09971308602998619,0.22044814550568143,0.34652306103963804,0.3894252781664731,0.26405166079388886,0.0,0.0,0.0,0.0,0.0,0.3448922957797285,0.37456895862485484,0.28053874559541664,0.0,0.0,0.0,0.0,0.0,GD2,
23,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD4"", ""GD6"", ""GD7"", ""GD8"", ""GD5""]",,[],GA1,GD1,0.8753333333333334,0.48333333333333334,0.26,0.13199999999999998,-15.110642913738356,-11.427220957231615,-5.985432994975992,-5.344877690304721,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,0.8130807876586914,0.4606326629341971,0.5393673370658029,-14.409810772505601,-12.68658792866931,0.36022041407893185,0.6397795859210681,0.4405502131631441,0.559449786836856,0.6795597601299825,0.09979162197767513,0.22064861789234247,0.6800770482844113,0.09964601444401139,0.22027693727157738,0.7183732605518371,0.06263367806112799,0.21899306138703487,0.691565911964639,0.08854231352914636,0.2198917745062146,0.6798387684643323,0.09971308602998619,0.22044814550568143,0.34685728629578877,0.38963199502408985,0.2635107186801213,0.0,0.0,0.0,0.0,0.0,0.3451429647218416,0.3747239962680674,0.280133039010091,0.0,0.0,0.0,0.0,0.0,GD2,14.89200472831726
